customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
1015603,360294,Amazon pickup man asked me for moto g5s plus jbki esa koi phone deliver hi nhi hua #AmazingExperience,"Sorry to know that. I'd like to take a closer look into this, please fill this form here: https://t.co/GIJyeYqKE0.",1117013,order_status_delivery,Sun Oct 15 12:29:00 +0000 2017
1117014,360294,done but nthng will happen i know,Our team will be sending a correspondence to your registered account. Kindly keep an eye on your inbox.,1117015,order_status_delivery,Sun Oct 15 14:34:00 +0000 2017
1117018,383573,"you have given me vague details on where my parcel was left, please can you help urgently?",What carrier did your order ship with?,1117016,order_status_delivery,Sun Oct 15 12:29:00 +0000 2017
1116170,383383,It happened two times last week. Got resolved after numerous followup. This week some other problem.,"Sorry about the trouble with the return, Manish. We'd like to help, please connect with us here: https://t.co/vlvfJr4nN9",1117029,order_status_delivery,Sun Oct 15 12:27:00 +0000 2017
1117032,350881,do u ve plans to bring this item in prime? I dont trust the sellers.,with 'sold and fufilled by seller' option. We request you to wait for an update with Prime eligibility on our website. 3/3,1117031,order_status_delivery,Sun Oct 15 12:27:00 +0000 2017
1117036,307769,"As per offer if I buy product through Amazon pay, then 10% cashback should get to Amazonpay balance account.Out of 3 item puma shoes casbak","Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 2/2",1117035,order_status_delivery,Sun Oct 15 12:25:25 +0000 2017
1117045,383578,"Why is Season 6 Episode 10 the last episode of ""SUITS"" available on . How can I watch the rest of the episodes. Help me out","Unfortunately, these episodes are no longer available. We’re constantly adding new content to our library. (1/2)",1117044,order_status_delivery,Sun Oct 15 12:25:00 +0000 2017
1117051,383580,i have booked one order and number is 405-2720762-0238716 i want to change delivery address same as billing address plz help me,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)",1117049,billing_and_payment,Sun Oct 15 12:24:00 +0000 2017
1117052,383580,please dispatch my order today.this is the only way to communicate with you cc exe. gives a various reasons,And I’ll contact you at the earliest possible. (2/2),1117054,order_status_delivery,Thu Oct 19 11:58:00 +0000 2017
1117056,383580,form filled no reply yet such an unstrustworthy service by amazon 3 days delayed from expected delivery date,"Sorry about the delay, Jay. Our team is working on your concern, please wait four us to reach out.",1117058,order_status_delivery,Thu Oct 19 15:43:36 +0000 2017
1117059,383580,can u promise me when i will get this order sure to be delivered,Please reply to the email you've received from our team and we'll reach out to you.,1117060,order_status_delivery,Fri Oct 20 04:28:03 +0000 2017
1117061,383580,already replied,Our team is working on the issue. We'll get back to you with an update soon.,1117062,order_status_delivery,Fri Oct 20 05:10:00 +0000 2017
1117064,383580,can you provide me any concern persons contact number,"Surely, please write back to the email you've received from our team requesting for a call and we'll get back to you.",1117066,order_status_delivery,Fri Oct 20 07:18:27 +0000 2017
1117067,383580,got it thank you sooo much amazon,"You're most welcome, Jay.",1117068,order_status_delivery,Fri Oct 20 09:51:31 +0000 2017
1117063,383580,still not get any update..i want product only not any refund ..i had been purchased bcoz of diwali festival,I understand your concern. We're working on the issue and will get back to you soon. Your patience is appreciated.,1117065,returns_and_refunds,Fri Oct 20 07:16:00 +0000 2017
1117050,383580,product yet not been delivered today was the deadline.cc executives gives fullish replies,I am sorry for the delay in delivering your order. Write to us here: https://t.co/beaaDm0muc &amp; I'll be glad to help.,1117053,order_status_delivery,Thu Oct 19 11:55:43 +0000 2017
1117071,383581,I get my 6$ back for next day shipping since it was below 35$?,"Apologies. As we do not have access to account info here, please reach out- https://t.co/JzP7hlA23B we'll be happy to assist",1117070,order_status_delivery,Sun Oct 15 12:22:34 +0000 2017
1117073,383582,Sehr gut von den 100g-Preis mit anzugeben. Kann man die ganzen Sportwatches viel besser vergleichen.,"Findest du das etwa nicht interessant, Felix? 🤣 Vielen Dank für den Hinweis. Ich gebe es zur Prüfung weiter. Gruß",1117072,order_status_delivery,Sun Oct 15 12:22:32 +0000 2017
1117079,215213,You have promised to deliver replacement product till 16th. Stick to your words. Your frustrated customer is waiting for his order,"My apologies for the delay, Mangirish. Kindly revert to the email sent to you by our team for an update on this.",1117077,order_status_delivery,Sun Oct 15 12:16:30 +0000 2017
1117078,215213,I have already replied to your every mails and also you have mailed me that my product has been returned becoz i am not contactable..,request you to place a fresh order. (2/2),1117080,order_status_delivery,Sun Oct 15 13:15:00 +0000 2017
1117082,215213,Why do i place order... It's your lookout how to deliver my product.. Show some courtesy to take responsibility and rectify the problem..,Sorry for the inconvenience. Please check the correspondence provided and revert if any queries.,1117083,order_status_delivery,Mon Oct 16 06:31:28 +0000 2017
1117702,383725,most shoes have like a million prices.. how do i just find the cheap ones?,You can get more information on sorting by price here: https://t.co/a8NBbkkK41,1117701,order_status_delivery,Tue Oct 24 04:39:25 +0000 2017
1117707,383726,I won’t be writing anymore emails to amazon post this. Have some senior exec contact me.,We're unable to access your account details over Twitter. Kindly share them on the link above and we'll reach out to you.,1117705,order_status_delivery,Tue Oct 24 04:38:51 +0000 2017
1117720,192626,"Whybu don't have Monthwise Prime subscription ? Well, it could certainly good of u have ..!!",Thanks for your suggestion. I'll forward your feedback internally for review.,1117719,subscription_and_prime,Tue Oct 24 04:37:30 +0000 2017
1117723,383728,My girlfriend does not pay for amazon prime for my package to not be delivered on the day it’s supposed to be.,I'm sorry for the frustration. Have we missed the estimated delivery date given on the order confirmation e-mail?,1117721,subscription_and_prime,Tue Oct 24 04:36:32 +0000 2017
1117722,383728,Yes. Delivery was supposed to be today by 8 pm. Package isn’t even in my state yet.,Delayed orders typically arrive by the next business day. Please let us know if you don't have it by end of day tomorrow.,1117724,order_status_delivery,Tue Oct 24 05:00:52 +0000 2017
1117727,306171,"I've returned item and it's been 10 days since, I've not got refund yet.. please help!",Apologies for the delay with the refund. Kindly reply to the email sent by us and we'll get in touch with you soon.,1117725,returns_and_refunds,Tue Oct 24 04:36:30 +0000 2017
1117726,306171,Not received any email yet..,Kindly check it here: https://t.co/GPcNEfiX1O and let us know.,1117728,order_status_delivery,Tue Oct 24 05:17:00 +0000 2017
1117729,306171,Not sure what to look for in above link.. I've already returned product ..,"The link shared above is for Message Center of the app. If you shared your details, you can find our response here.",1117730,order_status_delivery,Tue Oct 24 11:15:57 +0000 2017
1117731,306171,How do I share my details through message center? I can't find any compose message button. I can provide you the order id over twitter?,provide the details from the link here: https://t.co/beaaDm0muc and we will assist you accordingly. (2/2),1117732,order_status_delivery,Tue Oct 24 12:06:27 +0000 2017
1117734,306171,"Done, filled online form..","Thanks for the confirmation, Jatin. Our team will check and get back to you with an update soon. Request you to wait.",1117735,order_status_delivery,Tue Oct 24 12:24:34 +0000 2017
1117737,172901,Does Amazon offer discount for hosting/cloud services for Prime Member?,"Hi there, here's a list of all the benefits you receive as a Prime member: https://t.co/XYxN7LCitK",1117736,order_status_delivery,Tue Oct 24 04:35:24 +0000 2017
1117739,383729,Whats the purpose of one day shipping if your not going to adhere to it???,I'm sorry for the longer than expected wait! What's the delivery date shown in the order confirmatiion: https://t.co/1YKFkhl2Rl?,1117741,order_status_delivery,Tue Oct 24 04:52:31 +0000 2017
1117708,383726,I’ve tried getting a refund for Order no 403-2127911-4989966 but it’s tied up in red tape for weeks. Please look into this.,"Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. 3/3",1117709,returns_and_refunds,Tue Oct 24 04:33:00 +0000 2017
1117970,383790,"bought an item yesterday, had it returned and got refund today. Amazing service. Keep it up :)",We are delighted with your feed back. Please keep us posted if you face any issues.,1117969,returns_and_refunds,Sun Oct 15 12:43:45 +0000 2017
1117980,383791,I returned an ASUS power bank and am yet to receive the refund.Been a month. what the hell is going on?,and we'll check this. (2/2),1117979,returns_and_refunds,Tue Oct 24 04:58:35 +0000 2017
1117984,167117,it has been 2 weeks since the estimated delivery time gone and the order hasn't arrived.. I want a full refund.,Have you tried canceling the order here: https://t.co/Y5jpI9gRhE ?,1117982,returns_and_refunds,Sun Oct 15 12:43:00 +0000 2017
1117987,383792,Ahh but is it really coming today though #amazonprime ? My guaranteed next day delivery has been rattling in the back of a van since Friday,Apologies - Please reach out: https://t.co/JzP7hlA23B we'll be happy to look into your order further.,1117986,order_status_delivery,Sun Oct 15 12:41:04 +0000 2017
1117990,383793,"Oh great, I apparently got a call from a driver, I answered the phone but he decided to ignore me, leave a note and drive off.",Is there any further update on the order?,1117988,order_status_delivery,Sun Oct 15 12:41:00 +0000 2017
1117989,383793,I'm going to have to cancel it.,Please contact us here for support: https://t.co/JzP7hlA23B,1117991,order_status_delivery,Sun Oct 15 12:50:00 +0000 2017
1117993,357890,Jeff can u please interrupt these guys are not capable of delivering my order even after delay.,We're following up with your concern here: https://t.co/XzEcv7D44z,1117992,order_status_delivery,Sun Oct 15 12:41:00 +0000 2017
957542,347201,Do ask team to go through all calls if possible and listen how Agents fool customers by fake personal/emotional touch and keep lingering TAT,I get your concern. We'll be sure to look into it and take appropriate actions.,957543,order_status_delivery,Sun Oct 15 12:40:00 +0000 2017
1117995,333870,One month gone. Shipment under 1762917063 remains undelivered. #patience #CustomerExperience,Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public.,1117994,order_status_delivery,Tue Oct 24 04:57:26 +0000 2017
1117998,383794,worst portal ever not yet received my cashback even after fake prosimes .... Never ever again Amazon,"I'm sorry for your recent experience, please contact us here: https://t.co/rS49hgaADF and I'll be glad to help you.",1117997,order_status_delivery,Tue Oct 24 04:56:41 +0000 2017
1118000,308585,"Prime package late, then cs says arrive today and then another delay sent to wrong carrier PO and now is going other direction",I'm sorry for the wait! Which carrier is delivering the order? You can check for this here: https://t.co/Y5jpI9gRhE,1117999,order_status_delivery,Tue Oct 24 04:55:25 +0000 2017
